B10,서울특별시교육청,7091428,도곡중학교
B10,서울특별시교육청,7010699,도봉고등학교
B10,서울특별시교육청,7051180,도봉중학교
B10,서울특별시교육청,7011318,도선고등학교
B10,서울특별시교육청,7010560,독산고등학교
B10,서울특별시교육청,7041099,동광초등학교
B10,서울특별시교육청,7121361,동구여자중학교
B10,서울특별시교육청,7010151,동국대학교사범대학부속고등학교
B10,서울특별시교육청,7010746,동국대학교사범대학부속여자고등학교
B10,서울특별시교육청,7134128,동국대학교사범대학부속여자중학교
B10,서울특별시교육청,7021125,동국대학교사범대학부속중학교
B10,서울특별시교육청,7021126,동대문중학교
B10,서울특별시교육청,7010152,동덕여자고등학교
B10,서울특별시교육청,7091450,동덕여자중학교
B10,서울특별시교육청,7031184,동도중학교
B10,서울특별시교육청,7134129,동마중학교
B10,서울특별시교육청,7011490,동명생활경영고등학교
B10,서울특별시교육청,7010153,동명여자고등학교
B10,서울특별시교육청,7031185,동명여자중학교
B10,서울특별시교육청,7010154,동북고등학교
B10,서울특별시교육청,7130172,동북중학교
B10,서울특별시교육청,7051109,동북초등학교
B10,서울특별시교육청,7061054,동산초등학교
B10,서울특별시교육청,7010155,동성고등학교
B10,서울특별시교육청,7061100,동성중학교
B10,서울특별시교육청,7130173,동신중학교
B10,서울특별시교육청,7010965,동양고등학교
B10,서울특별시교육청,7132135,동양중학교
B10,서울특별시교육청,7021127,동원중학교
B10,서울특별시교육청,7010156,동일여자고등학교
B10,서울특별시교육청,7041176,동일중학교
B10,서울특별시교육청,7010075,동작고등학교
B10,서울특별시교육청,7132136,동작중학교
B10,서울특별시교육청,7010076,둔촌고등학교
B10,서울특별시교육청,7130174,둔촌중학교
B10,서울특별시교육청,7081489,등명중학교
B10,서울특별시교육청,7081490,등원중학교
B10,서울특별시교육청,7010700,등촌고등학교
B10,서울특별시교육청,7081517,등촌중학교
B10,서울특별시교육청,7010908,리라아트고등학교
B10,서울특별시교육청,7061055,리라초등학교
B10,서울특별시교육청,7081515,마곡중학교
B10,서울특별시교육청,7081540,마곡하늬중학교
B10,서울특별시교육청,7134131,마장중학교
B10,서울특별시교육청,7010157,마포고등학교
B10,서울특별시교육청,7081518,마포중학교
